segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,car_mean_velocity,truck_mean_velocity,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,max_parados,max_en_atasco,max_v_diff,num_cars,num_trucks,truck_pct
73,ATASCO,19.265182593387713,18.25771698613998,21.304662185287235,3.046945199147256,19.35568399824991,19.17468118852552,15.917230401910068,1103.9340602657505,85.62303374838984,0,19,11,10,24.53627979894111,62.825,244.40777057868445,27.30885289051909,0.43468130347026007,1,21,23.66236188423689,20,20,0.5
74,ATASCO,19.261860492847354,18.26890647244733,21.119238538156793,2.8503320657094626,19.347661241463918,19.1760597442308,15.917230401910068,1103.7436971627615,85.60826885709936,0,19,11,10,24.561234324304337,62.825,245.6697301216991,27.305875428905058,0.43463391052773664,1,21,23.66236188423689,20,20,0.5
75,ATASCO,19.25872198018159,18.280304711450732,20.942704816070822,2.6624001046200902,19.34005196944922,19.177391990913957,15.917230401910068,1103.5638540175682,85.59431991191818,0,19,11,10,24.58672573231661,62.825,246.75353757589687,27.30306997791008,0.43458925551786837,1,21,23.66236188423689,20,20,0.5
75,ATASCO,19.25581842548172,18.291874033223237,20.77703702382458,2.485162990601342,19.332954927237687,19.178681923725755,15.917230401910068,1103.3974744406557,85.5814152243632,0,19,11,10,24.612671381281984,62.825,247.6692590086882,27.300488906413158,0.43454817200816803,1,21,23.66236188423689,20,20,0.5
76,ATASCO,19.253189437427597,18.30358016379723,20.623737910755352,2.320157746958124,19.326445384198625,19.17993349065657,15.917230401910068,1103.2468280897629,85.56973083301155,0,20,10,10,24.63899575656876,62.825,248.42864392913907,27.29817281009174,0.434511306169387,1,21,23.66236188423689,20,20,0.5
77,ATASCO,19.25086165584939,18.31539199566575,20.483791193254632,2.168399197588883,19.32057281939465,19.181150492304134,15.917230401910068,1103.1134414812227,85.5593851371084,0,20,10,10,24.665629981175243,62.825,249.04462318544984,27.296149278925423,0.4344790971575873,1,21,23.66236188423689,20,20,0.5
78,ATASCO,19.248848761112377,18.32728136449608,20.357664298062314,2.0303829335662336,19.315361035109724,19.182336487115034,15.917230401910068,1102.9980985277289,85.55043893827722,0,20,10,10,24.69251134552883,62.825,249.53079000535126,27.29443288289114,0.4344517768864487,1,21,23.66236188423689,20,20,0.5
79,ATASCO,19.247152523762985,18.33922283376447,20.245352355410727,1.9061295216462568,19.31081033474653,19.183494712779442,15.917230401910068,1102.9009006851852,85.54290010561326,0,20,10,10,24.719582858502235,62.825,249.90090895063577,27.293026201957844,0.4344293864219314,1,21,23.66236188423689,20,20,0.5
80,ATASCO,19.24576459751995,18.351193488555854,20.146451424304004,1.7952579357481504,19.306901164021,19.1846280310189,15.917230401910068,1102.8213696947366,85.53673154453311,0,20,10,10,24.74679282092916,62.825,250.16848725804425,27.291921605274677,0.4344118043020243,1,21,23.66236188423689,20,20,0.5
81,ATASCO,19.244668718149626,18.36317273936915,20.060247392493828,1.6970746531246768,19.303598537458644,19.185738898840608,15.917230401910068,1102.7585735827881,85.53186096955389,0,20,10,10,24.774094422293274,62.825,250.34642984052107,27.291103442859775,0.4343987814223601,1,21,23.66236188423689,20,20,0.5
82,ATASCO,19.24384299818123,18.375142136433006,19.985808167489534,1.6106660310565282,19.300856630937766,19.186829365424686,15.917230401910068,1102.711258152844,85.52819110302768,0,20,10,10,24.801445360788648,62.825,250.44678612611028,27.2905503395374,0.43438997754934183,1,21,23.66236188423689,20,20,0.5
83,ATASCO,19.24326207747898,18.387085194763742,19.922069635653354,1.5349844408896125,19.29862306409699,19.18790109086097,15.917230401910068,1102.6779702176575,85.52560923323992,0,20,10,10,24.82880748654543,62.825,250.48058607296252,27.290237350194225,0.43438499562585314,1,21,23.66236188423689,20,20,0.5
84,ATASCO,19.242898975342293,18.398987229984556,19.913628417612312,1.5146411876277561,19.296842569428726,19.18895538125586,15.917230401910068,1102.6571637283287,85.52399544596574,0,20,10,10,24.85614646754084,62.825,250.45775517186667,27.29013782065626,0.4343834113912655,1,21,23.66236188423689,20,20,0.5
85,ATASCO,19.242726570166425,18.41083520476407,19.912110273065174,1.501275068301105,19.295459906100717,19.189993234232137,15.917230401910068,1102.6472845618644,85.52322920073966,0,20,10,10,24.883431477485146,62.825,250.3870941194939,27.290224878724462,0.4343847971145955,1,21,23.66236188423689,20,20,0.5
