segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
85,DISOLVIENDO,22.83,21.01,24.93,3.92,15.92,1308.0,107.4,0,6,21,3,33.07,57.83,312.86,25.33,0.44,362.4,2.9,0,3,8,23.61
86,DISOLVIENDO,22.84,21.03,24.93,3.9,15.92,1308.0,107.5,0,6,21,3,33.22,57.83,311.54,25.34,0.44,362.9,2.9,0,3,8,23.61
87,DISOLVIENDO,22.84,21.05,24.93,3.89,15.92,1309.0,107.5,0,6,21,3,33.36,57.83,310.22,25.34,0.44,363.5,2.9,0,3,8,23.61
88,DISOLVIENDO,22.85,21.06,24.93,3.87,15.92,1309.0,107.5,0,6,21,3,33.49,57.83,308.9,25.35,0.44,364.0,2.9,0,3,8,23.61
89,DISOLVIENDO,22.85,21.09,24.93,3.85,15.92,1309.0,107.5,0,6,21,3,33.55,57.83,307.58,25.35,0.44,364.6,2.9,0,3,8,23.61
90,DISOLVIENDO,22.85,21.11,24.93,3.82,15.92,1309.0,107.6,0,5,22,3,33.63,57.83,306.26,25.35,0.44,365.1,2.9,0,3,8,23.61
91,DISOLVIENDO,22.86,21.13,24.93,3.8,15.92,1310.0,107.6,0,5,22,3,33.71,57.83,304.95,25.36,0.44,365.6,2.9,0,3,8,23.61
92,DISOLVIENDO,22.86,21.16,24.93,3.77,15.92,1310.0,107.6,0,5,22,3,33.81,57.83,303.63,25.36,0.44,366.1,2.9,0,3,8,23.61
93,DISOLVIENDO,22.87,21.18,24.93,3.75,15.92,1310.0,107.6,0,5,22,3,33.91,57.83,302.32,25.37,0.44,366.6,2.9,0,3,8,23.61
94,DISOLVIENDO,22.87,21.21,24.93,3.72,15.92,1310.0,107.6,0,5,22,3,34.02,57.83,301.0,25.37,0.44,367.1,2.9,0,3,8,23.61
95,DISOLVIENDO,22.88,21.24,24.93,3.69,15.92,1311.0,107.7,0,4,23,3,34.13,57.83,299.69,25.38,0.44,367.6,2.9,0,3,8,23.61
96,DISOLVIENDO,22.88,21.25,24.93,3.68,15.92,1311.0,107.7,0,4,23,3,34.25,57.83,298.37,25.38,0.44,368.1,2.9,0,3,8,23.61
97,DISOLVIENDO,22.88,21.26,24.93,3.67,15.92,1311.0,107.7,0,4,23,3,34.37,57.83,297.06,25.38,0.44,368.6,2.9,0,3,8,23.61
98,DISOLVIENDO,22.89,21.27,24.93,3.65,15.92,1311.0,107.7,0,5,22,3,34.49,57.83,295.75,25.39,0.44,369.1,2.9,0,3,8,23.61
99,DISOLVIENDO,22.89,21.29,24.93,3.64,15.92,1312.0,107.7,0,5,22,3,34.54,57.83,294.43,25.39,0.44,369.6,2.9,0,3,8,23.61
100,DISOLVIENDO,22.9,21.31,24.93,3.62,15.92,1312.0,107.7,0,5,22,3,34.6,57.83,293.12,25.4,0.44,370.1,2.9,0,3,8,23.61
101,DISOLVIENDO,22.9,21.32,24.92,3.6,15.92,1312.0,107.8,0,4,23,3,34.67,57.83,291.81,25.4,0.44,370.5,2.9,0,3,8,23.61
102,DISOLVIENDO,22.9,21.34,24.92,3.58,15.92,1312.0,107.8,0,4,23,3,34.74,57.83,290.5,25.4,0.44,371.0,2.9,0,3,8,23.61
103,DISOLVIENDO,22.91,21.36,24.92,3.56,15.92,1312.0,107.8,0,4,23,3,34.83,57.83,289.19,25.41,0.44,371.5,2.9,0,3,8,23.61
104,DISOLVIENDO,22.91,21.38,24.92,3.54,15.92,1313.0,107.8,0,4,23,3,34.92,57.83,287.88,25.41,0.44,371.9,2.9,0,3,8,23.61
105,DISOLVIENDO,22.91,21.4,24.92,3.52,15.92,1313.0,107.8,0,4,23,3,35.01,57.83,286.57,25.41,0.44,372.4,2.9,0,3,8,23.61
106,DISOLVIENDO,22.92,21.42,24.92,3.5,15.92,1313.0,107.8,0,3,23,4,35.11,57.83,285.27,25.42,0.44,372.8,2.9,0,3,8,23.61
107,DISOLVIENDO,22.92,21.43,24.92,3.49,15.92,1313.0,107.9,0,3,23,4,35.22,57.83,283.96,25.42,0.44,373.3,2.9,0,3,8,23.61
108,DISOLVIENDO,22.92,21.44,24.92,3.48,15.92,1313.0,107.9,0,3,23,4,35.32,57.83,282.65,25.42,0.44,373.7,2.9,0,3,8,23.61
109,DISOLVIENDO,22.93,21.45,24.92,3.47,15.92,1314.0,107.9,0,3,23,4,35.38,57.83,281.35,25.43,0.44,374.1,2.9,0,3,8,23.61
110,DISOLVIENDO,22.93,21.46,24.92,3.46,15.92,1314.0,107.9,0,3,23,4,35.43,57.83,280.04,25.43,0.44,374.6,2.9,0,3,8,23.61
111,DISOLVIENDO,22.93,21.48,24.92,3.44,15.92,1314.0,107.9,0,2,24,4,35.48,57.83,278.74,25.43,0.44,375.0,2.9,0,3,8,23.61
112,DISOLVIENDO,22.94,21.49,24.92,3.42,15.92,1314.0,107.9,0,2,24,4,35.55,57.83,277.43,25.44,0.44,375.4,2.9,0,3,8,23.61
113,DISOLVIENDO,22.94,21.51,24.92,3.41,15.92,1314.0,108.0,0,2,24,4,35.62,57.83,276.13,25.44,0.44,375.8,2.9,0,3,8,23.61
114,DISOLVIENDO,22.94,21.52,24.92,3.39,15.92,1315.0,108.0,0,2,24,4,35.69,57.83,274.82,25.44,0.44,376.3,2.9,0,3,8,23.61
115,DISOLVIENDO,22.95,21.54,24.91,3.37,15.92,1315.0,108.0,0,2,24,4,35.77,57.83,273.52,25.45,0.44,376.7,2.9,0,3,8,23.61
116,DISOLVIENDO,22.95,21.56,24.91,3.36,15.92,1315.0,108.0,0,2,24,4,35.86,57.83,272.22,25.45,0.44,377.1,2.9,0,3,8,23.61
117,DISOLVIENDO,22.95,21.57,24.91,3.35,15.92,1315.0,108.0,0,2,24,4,35.94,57.83,270.91,25.45,0.44,377.5,2.9,0,3,8,23.61
118,DISOLVIENDO,22.96,21.57,24.91,3.34,15.92,1315.0,108.0,0,2,24,4,36.04,57.83,269.61,25.46,0.44,377.9,2.9,0,3,8,23.61
119,DISOLVIENDO,22.96,21.58,24.91,3.33,15.92,1315.0,108.0,0,1,25,4,36.13,57.83,268.31,25.46,0.44,378.3,2.9,0,3,8,23.61
120,DISOLVIENDO,22.96,21.59,24.91,3.32,15.92,1316.0,108.1,0,0,26,4,36.16,57.83,267.01,25.46,0.44,378.7,2.9,0,3,8,23.61
121,DISOLVIENDO,22.97,21.6,24.91,3.31,15.92,1316.0,108.1,0,0,26,4,36.21,57.83,265.71,25.47,0.44,379.1,2.9,0,3,8,23.61
122,DISOLVIENDO,22.97,21.62,24.91,3.29,15.92,1316.0,108.1,0,0,26,4,36.26,57.83,264.4,25.47,0.44,379.5,2.9,0,3,8,23.61
123,DISOLVIENDO,22.97,21.63,24.91,3.28,15.92,1316.0,108.1,0,0,26,4,36.31,57.83,263.1,25.47,0.44,379.9,2.9,0,3,8,23.61
124,DISOLVIENDO,22.97,21.64,24.91,3.27,15.92,1316.0,108.1,0,0,26,4,36.37,57.83,261.8,25.47,0.44,380.3,2.9,0,3,8,23.61
125,DISOLVIENDO,22.98,21.66,24.91,3.25,15.92,1316.0,108.1,0,0,26,4,36.44,57.83,260.5,25.48,0.44,380.6,2.9,0,3,8,23.61
126,DISOLVIENDO,22.98,21.67,24.91,3.24,15.92,1317.0,108.1,0,0,26,4,36.51,57.83,259.2,25.48,0.44,381.0,2.9,0,3,8,23.61
127,DISOLVIENDO,22.98,21.68,24.9,3.22,15.92,1317.0,108.2,0,0,26,4,36.59,57.83,257.89,25.48,0.44,381.4,2.9,0,3,8,23.61
128,DISOLVIENDO,22.98,21.69,24.9,3.21,15.92,1317.0,108.2,0,0,26,4,36.66,57.83,256.59,25.48,0.44,381.8,2.9,0,3,8,23.61
129,DISOLVIENDO,22.99,21.7,24.9,3.21,15.92,1317.0,108.2,0,0,26,4,36.75,57.83,255.29,25.49,0.44,382.2,2.9,0,3,8,23.61
130,DISOLVIENDO,22.99,21.7,24.9,3.2,15.92,1317.0,108.2,0,0,26,4,36.83,57.83,253.98,25.49,0.44,382.5,2.9,0,3,8,23.61
131,DISOLVIENDO,22.99,21.71,24.9,3.19,15.92,1317.0,108.2,0,0,26,4,36.86,57.83,252.68,25.49,0.44,382.9,2.9,0,3,8,23.61
132,DISOLVIENDO,23.0,21.72,24.9,3.18,15.92,1318.0,108.2,0,0,26,4,36.9,57.83,251.37,25.5,0.44,383.3,2.9,0,3,8,23.61
133,DISOLVIENDO,23.0,21.73,24.9,3.17,15.92,1318.0,108.2,0,0,26,4,36.94,57.83,250.06,25.5,0.44,383.6,2.9,0,3,8,23.61
134,DISOLVIENDO,23.0,21.74,24.9,3.16,15.92,1318.0,108.2,0,0,26,4,36.99,57.83,248.75,25.5,0.44,384.0,2.9,0,3,8,23.61
135,DISOLVIENDO,23.0,21.75,24.9,3.14,15.92,1318.0,108.3,0,0,26,4,37.04,57.83,247.44,25.5,0.44,384.3,2.9,0,3,8,23.61
136,DISOLVIENDO,23.01,21.76,24.89,3.13,15.92,1318.0,108.3,0,0,26,4,37.1,57.83,246.13,25.51,0.44,384.7,2.9,0,3,8,23.61
137,DISOLVIENDO,23.01,21.78,24.89,3.12,15.92,1318.0,108.3,0,0,25,5,37.16,57.83,244.81,25.51,0.44,385.0,2.9,0,3,8,23.61
138,DISOLVIENDO,23.01,21.79,24.89,3.1,15.92,1318.0,108.3,0,0,25,5,37.23,57.83,243.5,25.51,0.44,385.4,2.9,0,3,8,23.61
139,DISOLVIENDO,23.01,21.79,24.89,3.1,15.92,1319.0,108.3,0,0,25,5,37.3,57.83,242.17,25.51,0.44,385.7,2.9,0,3,8,23.61
140,DISOLVIENDO,23.02,21.8,24.89,3.09,15.92,1319.0,108.3,0,0,25,5,37.37,57.83,240.85,25.52,0.44,386.1,2.9,0,3,8,23.61
141,DISOLVIENDO,23.02,21.81,24.89,3.08,15.92,1319.0,108.3,0,0,25,5,37.44,57.83,239.52,25.52,0.44,386.4,2.9,0,3,8,23.61
142,DISOLVIENDO,23.02,21.81,24.89,3.08,15.92,1319.0,108.3,0,0,25,5,37.48,57.83,238.19,25.52,0.44,386.7,2.9,0,3,8,23.61
143,DISOLVIENDO,23.02,21.82,24.89,3.07,15.92,1319.0,108.3,0,0,25,5,37.51,57.83,236.86,25.52,0.44,387.1,2.9,0,3,8,23.61
144,DISOLVIENDO,23.03,21.83,24.88,3.06,15.92,1319.0,108.4,0,0,25,5,37.55,57.83,235.52,25.53,0.44,387.4,2.9,0,3,8,23.61
145,DISOLVIENDO,23.03,21.84,24.88,3.05,15.92,1319.0,108.4,0,0,25,5,37.59,57.83,234.17,25.53,0.44,387.7,2.9,0,3,8,23.61
146,DISOLVIENDO,23.03,21.85,24.88,3.04,15.92,1320.0,108.4,0,0,25,5,37.64,57.83,232.82,25.53,0.44,388.0,2.9,0,3,8,23.61
147,DISOLVIENDO,23.03,21.86,24.88,3.02,15.92,1320.0,108.4,0,0,25,5,37.69,57.83,231.47,25.53,0.44,388.4,2.9,0,3,8,23.61
148,DISOLVIENDO,23.04,21.87,24.88,3.01,15.92,1320.0,108.4,0,0,25,5,37.74,57.83,230.11,25.54,0.44,388.7,2.9,0,3,8,23.61
149,DISOLVIENDO,23.04,21.88,24.88,3.0,15.92,1320.0,108.4,0,0,25,5,37.8,57.83,228.74,25.54,0.44,389.0,2.9,0,3,8,23.61
150,DISOLVIENDO,23.04,21.88,24.88,2.99,15.92,1320.0,108.4,0,0,25,5,37.86,57.83,227.36,25.54,0.44,389.3,2.9,0,3,8,23.61
151,DISOLVIENDO,23.04,21.89,24.87,2.99,15.92,1320.0,108.4,0,0,25,5,37.93,57.83,225.98,25.54,0.44,389.6,2.9,0,3,8,23.61
152,DISOLVIENDO,23.05,21.89,24.87,2.98,15.92,1320.0,108.4,0,0,25,5,37.99,57.83,224.58,25.55,0.44,389.9,2.9,0,3,8,23.61
