segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
100,DISOLVIENDO,23.25,21.99,24.82,2.82,15.92,1332.0,109.4,0,0,27,3,38.58,57.83,184.74,25.75,0.45,232.8,0.1,0,1,6,23.61
101,DISOLVIENDO,23.25,22.01,24.82,2.81,15.92,1332.0,109.4,0,0,27,3,38.65,57.83,183.54,25.75,0.45,233.1,0.1,0,1,6,23.61
102,DISOLVIENDO,23.26,22.02,24.81,2.79,15.92,1332.0,109.4,0,0,26,4,38.74,57.83,182.34,25.76,0.45,233.4,0.1,0,1,6,23.61
103,DISOLVIENDO,23.26,22.04,24.81,2.77,15.92,1333.0,109.5,0,0,26,4,38.82,57.83,181.14,25.76,0.45,233.7,0.1,0,1,6,23.61
104,DISOLVIENDO,23.26,22.05,24.81,2.76,15.92,1333.0,109.5,0,0,26,4,38.92,57.83,179.94,25.76,0.45,234.0,0.1,0,1,6,23.61
105,DISOLVIENDO,23.26,22.06,24.81,2.75,15.92,1333.0,109.5,0,0,26,4,39.01,57.83,178.75,25.76,0.45,234.3,0.1,0,1,6,23.61
106,DISOLVIENDO,23.27,22.07,24.8,2.74,15.92,1333.0,109.5,0,0,26,4,39.11,57.83,177.56,25.77,0.45,234.5,0.1,0,1,6,23.61
107,DISOLVIENDO,23.27,22.08,24.8,2.73,15.92,1333.0,109.5,0,0,26,4,39.22,57.83,176.37,25.77,0.45,234.8,0.1,0,1,6,23.61
108,DISOLVIENDO,23.27,22.08,24.8,2.72,15.92,1333.0,109.5,0,0,26,4,39.3,57.83,175.18,25.77,0.45,235.1,0.1,0,1,6,23.61
109,DISOLVIENDO,23.27,22.09,24.8,2.7,15.92,1333.0,109.5,0,0,26,4,39.33,57.83,174.0,25.77,0.45,235.4,0.1,0,1,6,23.61
110,DISOLVIENDO,23.27,22.1,24.79,2.69,15.92,1333.0,109.5,0,0,26,4,39.38,57.83,172.82,25.77,0.45,235.6,0.1,0,1,6,23.61
111,DISOLVIENDO,23.28,22.11,24.79,2.68,15.92,1334.0,109.5,0,0,26,4,39.43,57.83,171.64,25.78,0.45,235.9,0.1,0,1,6,23.61
112,DISOLVIENDO,23.28,22.12,24.79,2.67,15.92,1334.0,109.5,0,0,26,4,39.49,57.83,170.46,25.78,0.45,236.2,0.1,0,1,6,23.61
113,DISOLVIENDO,23.28,22.13,24.79,2.65,15.92,1334.0,109.6,0,0,26,4,39.56,57.83,169.29,25.78,0.45,236.4,0.1,0,1,6,23.61
114,DISOLVIENDO,23.28,22.15,24.78,2.64,15.92,1334.0,109.6,0,0,26,4,39.62,57.83,168.12,25.78,0.45,236.7,0.1,0,1,6,23.61
115,DISOLVIENDO,23.28,22.16,24.78,2.62,15.92,1334.0,109.6,0,0,26,4,39.7,57.83,166.95,25.78,0.45,236.9,0.1,0,1,6,23.61
116,DISOLVIENDO,23.29,22.17,24.78,2.61,15.92,1334.0,109.6,0,0,26,4,39.78,57.83,165.79,25.79,0.45,237.2,0.1,0,1,6,23.61
117,DISOLVIENDO,23.29,22.18,24.77,2.6,15.92,1334.0,109.6,0,0,26,4,39.86,57.83,164.63,25.79,0.45,237.5,0.1,0,1,6,23.61
118,DISOLVIENDO,23.29,22.18,24.77,2.59,15.92,1334.0,109.6,0,0,26,4,39.94,57.83,163.47,25.79,0.45,237.7,0.1,0,1,6,23.61
119,DISOLVIENDO,23.29,22.19,24.77,2.58,15.92,1334.0,109.6,0,0,26,4,40.03,57.83,162.31,25.79,0.45,238.0,0.1,0,1,6,23.61
120,DISOLVIENDO,23.29,22.19,24.77,2.57,15.92,1335.0,109.6,0,0,26,4,40.11,57.83,161.16,25.79,0.45,238.2,0.1,0,1,6,23.61
121,DISOLVIENDO,23.3,22.2,24.76,2.56,15.92,1335.0,109.6,0,0,26,4,40.15,57.83,160.01,25.8,0.45,238.5,0.1,0,1,6,23.61
122,DISOLVIENDO,23.3,22.21,24.76,2.55,15.92,1335.0,109.6,0,0,26,4,40.18,57.83,158.87,25.8,0.45,238.7,0.1,0,1,6,23.61
123,DISOLVIENDO,23.3,22.22,24.76,2.54,15.92,1335.0,109.6,0,0,26,4,40.23,57.83,157.72,25.8,0.45,239.0,0.1,0,1,6,23.61
124,DISOLVIENDO,23.3,22.23,24.75,2.53,15.92,1335.0,109.6,0,0,26,4,40.27,57.83,156.58,25.8,0.45,239.2,0.1,0,1,6,23.61
125,DISOLVIENDO,23.3,22.23,24.75,2.51,15.92,1335.0,109.7,0,0,26,4,40.33,57.83,155.45,25.8,0.45,239.4,0.1,0,1,6,23.61
126,DISOLVIENDO,23.3,22.24,24.75,2.5,15.92,1335.0,109.7,0,0,26,4,40.38,57.83,154.31,25.8,0.45,239.7,0.1,0,1,6,23.61
127,DISOLVIENDO,23.31,22.25,24.74,2.49,15.92,1335.0,109.7,0,0,26,4,40.45,57.83,153.18,25.81,0.45,239.9,0.1,0,1,6,23.61
128,DISOLVIENDO,23.31,22.26,24.74,2.48,15.92,1335.0,109.7,0,0,26,4,40.51,57.83,152.06,25.81,0.45,240.2,0.1,0,1,6,23.61
129,DISOLVIENDO,23.31,22.27,24.74,2.46,15.92,1336.0,109.7,0,0,26,4,40.58,57.83,150.94,25.81,0.45,240.4,0.1,0,1,6,23.61
130,DISOLVIENDO,23.31,22.28,24.73,2.45,15.92,1336.0,109.7,0,0,26,4,40.65,57.83,149.82,25.81,0.45,240.6,0.1,0,1,6,23.61
131,DISOLVIENDO,23.31,22.28,24.73,2.45,15.92,1336.0,109.7,0,0,26,4,40.73,57.83,148.7,25.81,0.45,240.9,0.1,0,1,6,23.61
132,DISOLVIENDO,23.31,22.29,24.72,2.44,15.92,1336.0,109.7,0,0,26,4,40.8,57.83,147.59,25.81,0.45,241.1,0.1,0,1,6,23.61
133,DISOLVIENDO,23.32,22.29,24.72,2.43,15.92,1336.0,109.7,0,0,25,5,40.86,57.83,146.48,25.82,0.45,241.3,0.1,0,1,6,23.61
134,DISOLVIENDO,23.32,22.3,24.72,2.42,15.92,1336.0,109.7,0,0,25,5,40.89,57.83,145.38,25.82,0.45,241.6,0.1,0,1,6,23.61
135,DISOLVIENDO,23.32,22.3,24.71,2.41,15.92,1336.0,109.7,0,0,25,5,40.92,57.83,144.28,25.82,0.45,241.8,0.1,0,1,6,23.61
136,DISOLVIENDO,23.32,22.31,24.71,2.4,15.92,1336.0,109.7,0,0,25,5,40.96,57.83,143.18,25.82,0.45,242.0,0.1,0,1,6,23.61
137,DISOLVIENDO,23.32,22.32,24.7,2.39,15.92,1336.0,109.8,0,0,25,5,41.0,57.83,142.09,25.82,0.45,242.2,0.1,0,1,6,23.61
138,DISOLVIENDO,23.32,22.33,24.7,2.37,15.92,1336.0,109.8,0,0,25,5,41.05,57.83,141.0,25.82,0.45,242.5,0.1,0,1,6,23.61
139,DISOLVIENDO,23.33,22.33,24.7,2.36,15.92,1336.0,109.8,0,0,25,5,41.1,57.83,139.92,25.83,0.45,242.7,0.1,0,1,6,23.61
140,DISOLVIENDO,23.33,22.34,24.69,2.35,15.92,1337.0,109.8,0,0,25,5,41.15,57.83,138.84,25.83,0.45,242.9,0.1,0,1,6,23.61
141,DISOLVIENDO,23.33,22.35,24.69,2.34,15.92,1337.0,109.8,0,0,25,5,41.21,57.83,137.77,25.83,0.45,243.1,0.1,0,1,6,23.61
142,DISOLVIENDO,23.33,22.36,24.68,2.32,15.92,1337.0,109.8,0,0,25,5,41.27,57.83,136.7,25.83,0.45,243.4,0.1,0,1,6,23.61
143,DISOLVIENDO,23.33,22.36,24.68,2.32,15.92,1337.0,109.8,0,0,25,5,41.34,57.83,135.63,25.83,0.45,243.6,0.1,0,1,6,23.61
144,DISOLVIENDO,23.33,22.36,24.67,2.31,15.92,1337.0,109.8,0,0,25,5,41.4,57.83,134.57,25.83,0.45,243.8,0.1,0,1,6,23.61
145,DISOLVIENDO,23.33,22.37,24.67,2.3,15.92,1337.0,109.8,0,0,25,5,41.47,57.83,133.51,25.83,0.45,244.0,0.1,0,1,6,23.61
146,DISOLVIENDO,23.34,22.37,24.66,2.29,15.92,1337.0,109.8,0,0,25,5,41.51,57.83,132.46,25.84,0.45,244.2,0.1,0,1,6,23.61
147,DISOLVIENDO,23.34,22.38,24.66,2.28,15.92,1337.0,109.8,0,0,25,5,41.54,57.83,131.41,25.84,0.45,244.5,0.1,0,1,6,23.61
148,DISOLVIENDO,23.34,22.38,24.65,2.27,15.92,1337.0,109.8,0,0,25,5,41.57,57.83,130.37,25.84,0.45,244.7,0.1,0,1,6,23.61
149,DISOLVIENDO,23.34,22.39,24.65,2.26,15.92,1337.0,109.8,0,0,25,5,41.6,57.83,129.33,25.84,0.45,244.9,0.1,0,1,6,23.61
150,DISOLVIENDO,23.34,22.39,24.64,2.25,15.92,1337.0,109.8,0,0,25,5,41.64,57.83,128.3,25.84,0.45,245.1,0.1,0,1,6,23.61
151,DISOLVIENDO,23.34,22.4,24.64,2.24,15.92,1337.0,109.8,0,0,25,5,41.68,57.83,127.27,25.84,0.45,245.3,0.1,0,1,6,23.61
152,DISOLVIENDO,23.34,22.41,24.63,2.22,15.92,1338.0,109.9,0,0,25,5,41.73,57.83,126.25,25.84,0.45,245.5,0.1,0,1,6,23.61
